"","Win","Date","Team","Opponent","ScoreOff","ScoreDef","Home","Week"
"2573",1,2016-11-19,"Pennsylvania","Cornell (NY)",42,20,0,12
"2574",1,2016-11-19,"Princeton (NJ)","Dartmouth (NH)",38,21,1,12
"2575",0,2016-11-19,"Dartmouth (NH)","Princeton (NJ)",21,38,0,12
"2576",0,2016-11-19,"Maine","New Hampshire",21,24,1,12
"2577",1,2016-11-19,"Bethune-Cookman (FL)","Florida A&M",39,19,1,12
"2578",0,2016-11-19,"Florida A&M","Bethune-Cookman (FL)",19,39,1,12
"2579",0,2016-11-19,"Delaware St.","Howard (DC)",21,26,0,12
"2580",0,2016-11-19,"Hampton (VA)","Norfolk St. (VA)",10,17,1,12
"2581",1,2016-11-19,"Howard (DC)","Delaware St.",26,21,1,12
"2582",1,2016-11-19,"Norfolk St. (VA)","Hampton (VA)",17,10,0,12
"2583",0,2016-11-19,"Morgan St. (MD)","Army (NY)",3,60,0,12
"2584",0,2016-11-19,"Cornell (NY)","Pennsylvania",20,42,1,12
"2585",1,2016-11-19,"South Carolina St.","Savannah St. (GA)",32,0,1,12
"2586",1,2016-11-19,"Yale (CT)","Harvard (MA)",21,14,0,12
"2587",0,2016-11-19,"Savannah St. (GA)","South Carolina St.",0,32,0,12
"2588",1,2016-11-19,"North Dakota St.","South Dakota",28,21,0,12
"2589",0,2016-11-19,"Missouri St.","Youngstown St. (OH)",20,65,1,12
"2590",0,2016-11-19,"Northern Iowa","South Dakota St.",24,45,1,12
"2591",0,2016-11-19,"South Dakota","North Dakota St.",21,28,1,12
"2592",1,2016-11-19,"South Dakota St.","Northern Iowa",45,24,0,12
"2593",1,2016-11-19,"North Carolina Central","North Carolina A&T",42,21,1,12
"2594",1,2016-11-19,"Youngstown St. (OH)","Missouri St.",65,20,0,12
"2595",0,2016-11-19,"Western Illinois","Southern Illinois",34,44,0,12
"2596",1,2016-11-19,"Southern Illinois","Western Illinois",44,34,1,12
"2597",0,2016-11-19,"Central Connecticut St.","Duquesne (PA)",19,52,1,12
"2598",0,2016-11-19,"North Carolina A&T","North Carolina Central",21,42,0,12
"2599",1,2016-11-19,"Duquesne (PA)","Central Connecticut St.",52,19,0,12
"2600",0,2016-11-19,"Sacred Heart (CT)","Bryant (RI)",34,42,1,12
"2601",1,2016-11-19,"Wagner (NY)","Saint Francis (PA)",31,24,1,12
"2602",0,2016-11-19,"Saint Francis (PA)","Wagner (NY)",24,31,0,12
"2603",0,2016-11-19,"Austin Peay St. (TN)","Kentucky",13,49,0,12
"2604",1,2016-11-19,"Eastern Illinois","Eastern Kentucky",24,0,0,12
"2605",0,2016-11-19,"Eastern Kentucky","Eastern Illinois",0,24,1,12
"2606",0,2016-11-19,"Murray St. (KY)","Tennessee Tech",19,55,0,12
"2607",1,2016-11-19,"Tennessee St.","Southeast Missouri St.",32,31,0,12
"2608",0,2016-11-19,"Southeast Missouri St.","Tennessee St.",31,32,1,12
"2609",1,2016-11-19,"Jacksonville St. (AL)","Tennessee-Martin",33,7,1,12
"2610",1,2016-11-19,"Bryant (RI)","Sacred Heart (CT)",42,34,0,12
"2611",0,2016-11-19,"Tennessee-Martin","Jacksonville St. (AL)",7,33,0,12
"2612",1,2016-11-19,"Tennessee Tech","Murray St. (KY)",55,19,1,12
"2613",1,2016-11-19,"Colgate (NY)","Georgetown (DC)",38,10,1,12
"2614",0,2016-11-19,"Georgetown (DC)","Colgate (NY)",10,38,0,12
"2615",0,2016-11-19,"Lafayette (PA)","Lehigh (PA)",21,45,1,12
"2616",1,2016-11-19,"Lehigh (PA)","Lafayette (PA)",45,21,0,12
"2617",0,2016-11-19,"Davidson (NC)","Morehead St. (KY)",10,31,1,12
"2618",0,2016-11-19,"Campbell (NC)","San Diego (CA)",21,57,1,12
"2619",1,2016-11-19,"Drake (IA)","Stetson (FL)",45,17,0,12
"2620",1,2016-11-19,"Jacksonville (FL)","Marist (NY)",41,35,1,12
"2621",1,2016-11-19,"Fordham (NY)","Bucknell (PA)",36,22,0,12
"2622",0,2016-11-19,"Bucknell (PA)","Fordham (NY)",22,36,1,12
"2623",1,2016-11-19,"Morehead St. (KY)","Davidson (NC)",31,10,0,12
"2624",1,2016-11-19,"San Diego (CA)","Campbell (NC)",57,21,0,12
"2625",0,2016-11-19,"Tennessee-Chattanooga","Alabama",3,31,0,12
"2626",0,2016-11-19,"Stetson (FL)","Drake (IA)",17,45,1,12
"2627",1,2016-11-19,"East Tennessee St.","Samford (AL)",15,14,1,12
"2628",0,2016-11-19,"Furman (SC)","Mercer (GA)",24,27,0,12
"2629",1,2016-11-19,"Mercer (GA)","Furman (SC)",27,24,1,12
"2630",0,2016-11-19,"Samford (AL)","East Tennessee St.",14,15,0,12
"2631",0,2016-11-19,"Citadel (SC)","North Carolina",7,41,0,12
"2632",0,2016-11-19,"Western Carolina (NC)","South Carolina",31,44,0,12
"2633",1,2016-11-19,"Wofford (SC)","Virginia Military Institute",17,0,1,12
"2634",0,2016-11-19,"Central Arkansas","Sam Houston St. (TX)",23,59,0,12
"2635",0,2016-11-19,"Marist (NY)","Jacksonville (FL)",35,41,0,12
"2636",1,2016-11-19,"McNeese St. (LA)","Lamar (TX)",41,10,1,12
"2637",0,2016-11-19,"Lamar (TX)","McNeese St. (LA)",10,41,0,12
"2638",1,2016-11-19,"Sam Houston St. (TX)","Central Arkansas",59,23,1,12
"2639",0,2016-11-19,"Northwestern St. (LA)","Stephen F. Austin (TX)",31,45,0,12
"2640",0,2016-11-19,"Alabama A&M","Auburn (AL)",0,55,0,12
"2641",1,2016-11-19,"Stephen F. Austin (TX)","Northwestern St. (LA)",45,31,1,12
"2642",0,2016-11-19,"Virginia Military Institute","Wofford (SC)",0,17,0,12
"2643",1,2016-11-19,"Grambling St. (LA)","Texas Southern",47,28,0,12
"2644",1,2016-11-19,"Southern (LA)","Mississippi Valley St.",55,0,1,12
"2645",1,2016-11-19,"Prairie View A&M (TX)","Arkansas-Pine Bluff",57,7,0,12
"2646",0,2016-11-19,"Arkansas-Pine Bluff","Prairie View A&M (TX)",7,57,1,12
"2647",0,2016-11-19,"Jackson St. (MS)","Alcorn St. (MS)",16,35,0,12
"2648",1,2016-11-19,"Alcorn St. (MS)","Jackson St. (MS)",35,16,1,12
"2649",0,2016-11-19,"Mississippi Valley St.","Southern (LA)",0,55,0,12
"2650",0,2016-11-22,"Akron (OH)","Ohio",3,9,0,13
"2651",0,2016-11-22,"Ball St. (IN)","Miami (OH)",20,21,0,13
"2652",1,2016-11-22,"Eastern Michigan","Central Michigan",26,21,1,13
"2653",1,2016-11-22,"Miami (OH)","Ball St. (IN)",21,20,1,13
"2654",1,2016-11-22,"Ohio","Akron (OH)",9,3,1,13
"2655",0,2016-11-22,"Central Michigan","Eastern Michigan",21,26,0,13
"2656",1,2016-11-24,"Louisiana St.","Texas A&M",54,39,0,13
"2657",0,2016-11-24,"Texas A&M","Louisiana St.",39,54,1,13
"2658",0,2016-11-25,"Houston (TX)","Memphis (TN)",44,48,0,13
"2659",0,2016-11-25,"Cincinnati (OH)","Tulsa (OK)",37,40,0,13
"2660",1,2016-11-25,"Memphis (TN)","Houston (TX)",48,44,1,13
"2661",1,2016-11-25,"Tulsa (OK)","Cincinnati (OH)",40,37,1,13
"2662",1,2016-11-25,"North Carolina St.","North Carolina",28,21,0,13
"2663",0,2016-11-25,"North Carolina","North Carolina St.",21,28,1,13
"2664",0,2016-11-25,"Baylor (TX)","Texas Tech",35,54,1,13
"2665",1,2016-11-25,"Texas Christian","Texas",31,9,0,13
"2666",1,2016-11-25,"Texas Tech","Baylor (TX)",54,35,1,13
"2667",0,2016-11-25,"Texas","Texas Christian",9,31,1,13
"2668",1,2016-11-25,"Iowa","Nebraska",40,10,1,13
"2669",0,2016-11-25,"Nebraska","Iowa",10,40,0,13
"2670",0,2016-11-25,"Louisiana Tech","Southern Mississippi",24,39,0,13
"2671",1,2016-11-25,"Southern Mississippi","Louisiana Tech",39,24,1,13
"2672",1,2016-11-25,"Bowling Green (OH)","Buffalo (NY)",27,19,1,13
"2673",0,2016-11-25,"Buffalo (NY)","Bowling Green (OH)",19,27,0,13
"2674",0,2016-11-25,"Kent St. (OH)","Northern Illinois",21,31,1,13
"2675",1,2016-11-25,"Western Michigan","Toledo (OH)",55,35,1,13
"2676",1,2016-11-25,"Air Force (CO)","Boise St. (ID)",27,20,1,13
"2677",0,2016-11-25,"Boise St. (ID)","Air Force (CO)",20,27,0,13
"2678",1,2016-11-25,"Northern Illinois","Kent St. (OH)",31,21,0,13
"2679",0,2016-11-25,"Toledo (OH)","Western Michigan",35,55,0,13
"2680",0,2016-11-25,"Arizona St.","Arizona",35,56,0,13
"2681",1,2016-11-25,"Arizona","Arizona St.",56,35,1,13
"2682",1,2016-11-25,"Washington","Washington St.",45,17,0,13
"2683",0,2016-11-25,"Washington St.","Washington",17,45,1,13
"2684",0,2016-11-25,"Arkansas","Missouri",24,28,0,13
"2685",1,2016-11-25,"Missouri","Arkansas",28,24,1,13
"2686",0,2016-11-26,"East Carolina (NC)","Temple (PA)",10,37,0,13
"2687",0,2016-11-26,"Connecticut","Tulane (LA)",13,38,1,13
"2688",1,2016-11-26,"Navy (MD)","Southern Methodist (TX)",75,31,0,13
"2689",0,2016-11-26,"Southern Methodist (TX)","Navy (MD)",31,75,1,13
"2690",1,2016-11-26,"South Florida","Central Florida",48,31,1,13
"2691",1,2016-11-26,"Tulane (LA)","Connecticut",38,13,0,13
"2692",1,2016-11-26,"Temple (PA)","East Carolina (NC)",37,10,1,13
"2693",0,2016-11-26,"Central Florida","South Florida",31,48,0,13
"2694",0,2016-11-26,"Duke (NC)","Miami (FL)",21,40,0,13
"2695",1,2016-11-26,"Boston College (MA)","Wake Forest (NC)",17,14,0,13
"2696",1,2016-11-26,"Clemson (SC)","South Carolina",56,7,1,13
"2697",1,2016-11-26,"Georgia Tech","Georgia",28,27,0,13
"2698",1,2016-11-26,"Florida St.","Florida",31,13,1,13
"2699",1,2016-11-26,"Miami (FL)","Duke (NC)",40,21,1,13
"2700",0,2016-11-26,"Louisville (KY)","Kentucky",38,41,1,13
"2701",0,2016-11-26,"Virginia","Virginia Tech",10,52,0,13
"2702",1,2016-11-26,"Virginia Tech","Virginia",52,10,1,13
"2703",0,2016-11-26,"Wake Forest (NC)","Boston College (MA)",14,17,1,13
"2704",0,2016-11-26,"Kansas","Kansas St.",19,34,0,13
"2705",1,2016-11-26,"Kansas St.","Kansas",34,19,1,13
"2706",1,2016-11-26,"West Virginia","Iowa St.",49,19,0,13
"2707",1,2016-11-26,"Pittsburgh (PA)","Syracuse (NY)",76,61,1,13
"2708",0,2016-11-26,"Syracuse (NY)","Pittsburgh (PA)",61,76,0,13
"2709",1,2016-11-26,"Indiana","Purdue (IN)",26,24,1,13
"2710",0,2016-11-26,"Iowa St.","West Virginia",19,49,1,13
"2711",0,2016-11-26,"Michigan","Ohio St.",27,30,0,13
"2712",1,2016-11-26,"Maryland","Rutgers (NJ)",31,13,1,13
"2713",0,2016-11-26,"Michigan St.","Penn St.",12,45,0,13
"2714",0,2016-11-26,"Minnesota","Wisconsin",17,31,0,13
"2715",1,2016-11-26,"Ohio St.","Michigan",30,27,1,13
"2716",1,2016-11-26,"Wisconsin","Minnesota",31,17,1,13
"2717",1,2016-11-26,"Penn St.","Michigan St.",45,12,1,13
"2718",0,2016-11-26,"Rutgers (NJ)","Maryland",13,31,0,13
"2719",0,2016-11-26,"Purdue (IN)","Indiana",24,26,0,13
"2720",0,2016-11-26,"Florida Atlantic","Middle Tennessee St.",56,77,0,13
"2721",0,2016-11-26,"North Carolina-Charlotte","Texas-San Antonio",14,33,0,13
"2722",0,2016-11-26,"Marshall (WV)","Western Kentucky",6,60,1,13
"2723",1,2016-11-26,"Middle Tennessee St.","Florida Atlantic",77,56,1,13
"2724",0,2016-11-26,"North Texas","Texas-El Paso",24,52,0,13
"2725",0,2016-11-26,"Illinois","Northwestern (IL)",21,42,0,13
"2726",1,2016-11-26,"Old Dominion (VA)","Florida International",42,28,1,13
"2727",0,2016-11-26,"Rice (TX)","Stanford (CA)",17,41,0,13
"2728",1,2016-11-26,"Texas-San Antonio","North Carolina-Charlotte",33,14,1,13
"2729",1,2016-11-26,"Western Kentucky","Marshall (WV)",60,6,0,13
"2730",1,2016-11-26,"Northwestern (IL)","Illinois",42,21,1,13
"2731",1,2016-11-26,"Brigham Young (UT)","Utah St.",28,10,1,13
"2732",0,2016-11-26,"Notre Dame (IN)","Southern California",27,45,0,13
"2733",0,2016-11-26,"Massachusetts","Hawaii",40,46,0,13
"2734",0,2016-11-26,"Florida International","Old Dominion (VA)",28,42,0,13
"2735",1,2016-11-26,"Texas-El Paso","North Texas",52,24,1,13
"2736",1,2016-11-26,"Colorado St.","San Diego St. (CA)",63,31,0,13
"2737",1,2016-11-26,"Hawaii","Massachusetts",46,40,1,13
"2738",1,2016-11-26,"Nevada","Nevada-Las Vegas",45,10,0,13
"2739",0,2016-11-26,"San Diego St. (CA)","Colorado St.",31,63,1,13
"2740",1,2016-11-26,"San Jose St. (CA)","Fresno St. (CA)",16,14,0,13
"2741",0,2016-11-26,"Nevada-Las Vegas","Nevada",10,45,1,13
"2742",0,2016-11-26,"Utah St.","Brigham Young (UT)",10,28,0,13
"2743",0,2016-11-26,"Wyoming","New Mexico",35,56,0,13
"2744",1,2016-11-26,"California","UCLA",36,10,1,13
"2745",0,2016-11-26,"Oregon","Oregon St.",24,34,0,13
"2746",1,2016-11-26,"Colorado","Utah",27,22,1,13
"2747",0,2016-11-26,"UCLA","California",10,36,0,13
"2748",1,2016-11-26,"Southern California","Notre Dame (IN)",45,27,1,13
"2749",1,2016-11-26,"Oregon St.","Oregon",34,24,1,13
"2750",0,2016-11-26,"Utah","Colorado",22,27,0,13
"2751",1,2016-11-26,"Alabama","Auburn (AL)",30,12,1,13
"2752",1,2016-11-26,"New Mexico","Wyoming",56,35,1,13
"2753",0,2016-11-26,"Georgia","Georgia Tech",27,28,1,13
"2754",0,2016-11-26,"Florida","Florida St.",13,31,0,13
"2755",0,2016-11-26,"Auburn (AL)","Alabama",12,30,0,13
"2756",1,2016-11-26,"Kentucky","Louisville (KY)",41,38,0,13
"2757",0,2016-11-26,"Mississippi","Mississippi St.",20,55,1,13
"2758",0,2016-11-26,"South Carolina","Clemson (SC)",7,56,0,13
"2759",0,2016-11-26,"Tennessee","Vanderbilt (TN)",34,45,0,13
"2760",1,2016-11-26,"Vanderbilt (TN)","Tennessee",45,34,1,13
"2761",1,2016-11-26,"Stanford (CA)","Rice (TX)",41,17,1,13
"2762",1,2016-11-26,"Idaho","South Alabama",38,31,1,13
"2763",1,2016-11-26,"Louisiana-Lafayette","Arkansas St.",24,19,1,13
"2764",0,2016-11-26,"Texas St.","Troy (AL)",7,40,1,13
"2765",0,2016-11-26,"South Alabama","Idaho",31,38,0,13
"2766",1,2016-11-26,"Mississippi St.","Mississippi",55,20,0,13
"2767",1,2016-11-26,"Troy (AL)","Texas St.",40,7,0,13
"2768",0,2016-11-26,"Cal Poly-San Luis Obispo","San Diego (CA)",21,35,1,13
"2769",1,2016-11-26,"Appalachian State (NC)","New Mexico St.",37,7,0,13
"2770",0,2016-11-26,"Charleston Southern (SC)","Wofford (SC)",14,15,0,13
"2771",0,2016-11-26,"New Mexico St.","Appalachian State (NC)",7,37,1,13
"2772",0,2016-11-26,"Weber St. (UT)","Tennessee-Chattanooga",14,45,0,13
"2773",1,2016-11-26,"New Hampshire","Lehigh (PA)",64,21,1,13
"2774",1,2016-11-26,"Richmond (VA)","North Carolina A&T",39,10,1,13
"2775",1,2016-11-26,"Villanova (PA)","Saint Francis (PA)",31,21,1,13
"2776",1,2016-11-26,"Coastal Carolina (SC)","Hampton (VA)",26,7,1,13
"2777",0,2016-11-26,"Bethune-Cookman (FL)","South Carolina St.",7,28,0,13
"2778",1,2016-11-26,"Morgan St. (MD)","Savannah St. (GA)",35,24,0,13
"2779",1,2016-11-26,"South Carolina St.","Bethune-Cookman (FL)",28,7,1,13
"2780",0,2016-11-26,"Illinois St.","Central Arkansas",24,31,0,13
"2781",0,2016-11-26,"Savannah St. (GA)","Morgan St. (MD)",24,35,1,13
"2782",1,2016-11-26,"Youngstown St. (OH)","Samford (AL)",38,24,1,13
"2783",0,2016-11-26,"North Carolina A&T","Richmond (VA)",10,39,0,13
"2784",0,2016-11-26,"Saint Francis (PA)","Villanova (PA)",21,31,0,13
"2785",0,2016-11-26,"Lehigh (PA)","New Hampshire",21,64,0,13
"2786",1,2016-11-26,"San Diego (CA)","Cal Poly-San Luis Obispo",35,21,0,13
"2787",1,2016-11-26,"Tennessee-Chattanooga","Weber St. (UT)",45,14,1,13
"2788",0,2016-11-26,"Samford (AL)","Youngstown St. (OH)",24,38,0,13
"2789",1,2016-11-26,"Wofford (SC)","Charleston Southern (SC)",15,14,1,13
"2790",1,2016-11-26,"Central Arkansas","Illinois St.",31,24,1,13
"2791",1,2016-11-26,"Grambling St. (LA)","Southern (LA)",52,30,1,13
"2792",0,2016-12-02,"Ohio","Western Michigan",23,29,1,14
"2793",1,2016-12-02,"Western Michigan","Ohio",29,23,1,14
"2794",0,2016-12-02,"Colorado","Washington",10,41,1,14
"2795",1,2016-12-02,"Washington","Colorado",41,10,1,14
"2796",0,2016-12-03,"Navy (MD)","Temple (PA)",10,34,1,14
"2797",1,2016-12-03,"Temple (PA)","Navy (MD)",34,10,0,14
"2798",1,2016-12-03,"Clemson (SC)","Virginia Tech",42,35,1,14
"2799",0,2016-12-03,"Virginia Tech","Clemson (SC)",35,42,1,14
"2800",0,2016-12-03,"Baylor (TX)","West Virginia",21,24,0,14
"2801",1,2016-12-03,"Kansas St.","Texas Christian",30,6,0,14
"2802",1,2016-12-03,"Oklahoma","Oklahoma St.",38,20,1,14
"2803",0,2016-12-03,"Oklahoma St.","Oklahoma",20,38,0,14
"2804",0,2016-12-03,"Texas Christian","Kansas St.",6,30,1,14
"2805",1,2016-12-03,"West Virginia","Baylor (TX)",24,21,1,14
"2806",0,2016-12-03,"Wisconsin","Penn St.",31,38,1,14
"2807",1,2016-12-03,"Penn St.","Wisconsin",38,31,1,14
"2808",0,2016-12-03,"Louisiana Tech","Western Kentucky",44,58,0,14
"2809",1,2016-12-03,"Western Kentucky","Louisiana Tech",58,44,1,14
"2810",1,2016-12-03,"San Diego St. (CA)","Wyoming",27,24,0,14
"2811",0,2016-12-03,"Wyoming","San Diego St. (CA)",24,27,1,14
"2812",1,2016-12-03,"Alabama","Florida",54,16,1,14
"2813",0,2016-12-03,"Florida","Alabama",16,54,1,14
"2814",1,2016-12-03,"Arkansas St.","Texas St.",36,14,0,14
"2815",1,2016-12-03,"Georgia Southern","Troy (AL)",28,24,1,14
"2816",0,2016-12-03,"Georgia St.","Idaho",12,37,0,14
"2817",1,2016-12-03,"Idaho","Georgia St.",37,12,1,14
"2818",1,2016-12-03,"Louisiana-Lafayette","Louisiana-Monroe",30,3,0,14
"2819",0,2016-12-03,"Texas St.","Arkansas St.",14,36,1,14
"2820",1,2016-12-03,"South Alabama","New Mexico St.",35,28,1,14
"2821",0,2016-12-03,"Troy (AL)","Georgia Southern",24,28,0,14
"2822",1,2016-12-03,"Eastern Washington","Central Arkansas",31,14,1,14
"2823",0,2016-12-03,"North Dakota","Richmond (VA)",24,27,1,14
"2824",0,2016-12-03,"New Mexico St.","South Alabama",28,35,0,14
"2825",1,2016-12-03,"James Madison (VA)","New Hampshire",55,22,1,14
"2826",0,2016-12-03,"New Hampshire","James Madison (VA)",22,55,0,14
"2827",1,2016-12-03,"Richmond (VA)","North Dakota",27,24,0,14
"2828",0,2016-12-03,"Villanova (PA)","South Dakota St.",7,10,0,14
"2829",1,2016-12-03,"North Dakota St.","San Diego (CA)",45,7,1,14
"2830",1,2016-12-03,"South Dakota St.","Villanova (PA)",10,7,1,14
"2831",1,2016-12-03,"Youngstown St. (OH)","Jacksonville St. (AL)",40,24,0,14
"2832",0,2016-12-03,"Jacksonville St. (AL)","Youngstown St. (OH)",24,40,1,14
"2833",0,2016-12-03,"San Diego (CA)","North Dakota St.",7,45,0,14
"2834",0,2016-12-03,"Tennessee-Chattanooga","Sam Houston St. (TX)",36,41,0,14
"2835",0,2016-12-03,"Citadel (SC)","Wofford (SC)",3,17,1,14
"2836",1,2016-12-03,"Wofford (SC)","Citadel (SC)",17,3,0,14
"2837",0,2016-12-03,"Central Arkansas","Eastern Washington",14,31,0,14
"2838",1,2016-12-03,"Sam Houston St. (TX)","Tennessee-Chattanooga",41,36,1,14
"2839",1,2016-12-03,"Grambling St. (LA)","Alcorn St. (MS)",27,20,1,14
"2840",1,2016-12-09,"James Madison (VA)","Sam Houston St. (TX)",65,7,1,15
"2841",0,2016-12-09,"Sam Houston St. (TX)","James Madison (VA)",7,65,0,15
"2842",0,2016-12-10,"Navy (MD)","Army (NY)",17,21,1,15
"2843",1,2016-12-10,"Army (NY)","Navy (MD)",21,17,1,15
"2844",1,2016-12-10,"Eastern Washington","Richmond (VA)",38,0,1,15
"2845",0,2016-12-10,"Richmond (VA)","Eastern Washington",0,38,0,15
"2846",1,2016-12-10,"North Dakota St.","South Dakota St.",36,10,1,15
"2847",0,2016-12-10,"South Dakota St.","North Dakota St.",10,36,0,15
"2848",1,2016-12-10,"Youngstown St. (OH)","Wofford (SC)",30,23,1,15
"2849",0,2016-12-10,"Wofford (SC)","Youngstown St. (OH)",23,30,0,15
"2850",1,2016-12-16,"James Madison (VA)","North Dakota St.",27,17,0,25
"2851",0,2016-12-16,"North Dakota St.","James Madison (VA)",17,27,1,25
"2852",0,2016-12-17,"Houston (TX)","San Diego St. (CA)",10,34,1,25
"2853",0,2016-12-17,"Central Florida","Arkansas St.",13,31,1,25
"2854",0,2016-12-17,"Texas-San Antonio","New Mexico",20,23,1,25
"2855",1,2016-12-17,"San Diego St. (CA)","Houston (TX)",34,10,1,25
"2856",0,2016-12-17,"Toledo (OH)","Appalachian State (NC)",28,31,1,25
"2857",1,2016-12-17,"New Mexico","Texas-San Antonio",23,20,1,25
"2858",1,2016-12-17,"Arkansas St.","Central Florida",31,13,0,25
"2859",0,2016-12-17,"Louisiana-Lafayette","Southern Mississippi",21,28,1,25
"2860",0,2016-12-17,"Eastern Washington","Youngstown St. (OH)",38,40,1,25
"2861",1,2016-12-17,"Appalachian State (NC)","Toledo (OH)",31,28,1,25
"2862",1,2016-12-17,"Youngstown St. (OH)","Eastern Washington",40,38,0,25
"2863",1,2016-12-17,"Grambling St. (LA)","North Carolina Central",10,9,1,25
"2864",1,2016-12-19,"Tulsa (OK)","Central Michigan",55,10,1,25
"2865",0,2016-12-19,"Central Michigan","Tulsa (OK)",10,55,1,25
"2866",0,2016-12-20,"Memphis (TN)","Western Kentucky",31,51,1,25
"2867",1,2016-12-20,"Western Kentucky","Memphis (TN)",51,31,1,25
"2868",1,2016-12-21,"Brigham Young (UT)","Wyoming",24,21,1,25
"2869",0,2016-12-21,"Wyoming","Brigham Young (UT)",21,24,1,25
"2870",0,2016-12-22,"Colorado St.","Idaho",50,61,1,25
"2871",1,2016-12-22,"Idaho","Colorado St.",61,50,1,25
"2872",0,2016-12-23,"Navy (MD)","Louisiana Tech",45,48,1,25
"2873",1,2016-12-23,"Louisiana Tech","Navy (MD)",48,45,1,25
"2874",1,2016-12-23,"Old Dominion (VA)","Eastern Michigan",24,20,1,25
"2875",0,2016-12-23,"Eastern Michigan","Old Dominion (VA)",20,24,1,25
"2876",0,2016-12-23,"Ohio","Troy (AL)",23,28,1,25
"2877",1,2016-12-23,"Troy (AL)","Ohio",28,23,1,25
"2878",0,2016-12-24,"Middle Tennessee St.","Hawaii",35,52,1,25
"2879",1,2016-12-24,"Hawaii","Middle Tennessee St.",52,35,1,25
"2880",1,2016-12-26,"Boston College (MA)","Maryland",36,30,1,25
"2881",1,2016-12-26,"North Carolina St.","Vanderbilt (TN)",41,17,1,25
"2882",0,2016-12-26,"Maryland","Boston College (MA)",30,36,1,25
"2883",0,2016-12-26,"Miami (OH)","Mississippi St.",16,17,1,25
"2884",0,2016-12-26,"Vanderbilt (TN)","North Carolina St.",17,41,1,25
"2885",1,2016-12-26,"Mississippi St.","Miami (OH)",17,16,1,25
"2886",0,2016-12-27,"Temple (PA)","Wake Forest (NC)",26,34,1,25
"2887",1,2016-12-27,"Wake Forest (NC)","Temple (PA)",34,26,1,25
"2888",1,2016-12-27,"Baylor (TX)","Boise St. (ID)",31,12,1,25
"2889",1,2016-12-27,"Minnesota","Washington St.",17,12,1,25
"2890",0,2016-12-27,"North Texas","Army (NY)",31,38,1,25
"2891",1,2016-12-27,"Army (NY)","North Texas",38,31,1,25
"2892",0,2016-12-27,"Boise St. (ID)","Baylor (TX)",12,31,1,25
"2893",0,2016-12-27,"Washington St.","Minnesota",12,17,1,25
"2894",1,2016-12-28,"Miami (FL)","West Virginia",31,14,1,25
"2895",1,2016-12-28,"Kansas St.","Texas A&M",33,28,1,25
"2896",0,2016-12-28,"West Virginia","Miami (FL)",14,31,1,25
"2897",0,2016-12-28,"Pittsburgh (PA)","Northwestern (IL)",24,31,1,25
"2898",0,2016-12-28,"Indiana","Utah",24,26,1,25
"2899",1,2016-12-28,"Northwestern (IL)","Pittsburgh (PA)",31,24,1,25
"2900",1,2016-12-28,"Utah","Indiana",26,24,1,25
"2901",0,2016-12-28,"Texas A&M","Kansas St.",28,33,1,25
"2902",1,2016-12-29,"South Florida","South Carolina",46,39,1,25
"2903",1,2016-12-29,"Virginia Tech","Arkansas",35,24,1,25
"2904",1,2016-12-29,"Oklahoma St.","Colorado",38,8,1,25
"2905",0,2016-12-29,"Colorado","Oklahoma St.",8,38,1,25
"2906",0,2016-12-29,"Arkansas","Virginia Tech",24,35,1,25
"2907",0,2016-12-29,"South Carolina","South Florida",39,46,1,25
"2908",1,2016-12-30,"Florida St.","Michigan",33,32,1,25
"2909",0,2016-12-30,"North Carolina","Stanford (CA)",23,25,1,25
"2910",0,2016-12-30,"Texas Christian","Georgia",23,31,1,25
"2911",0,2016-12-30,"Michigan","Florida St.",32,33,1,25
"2912",0,2016-12-30,"Nebraska","Tennessee",24,38,1,25
"2913",1,2016-12-30,"Air Force (CO)","South Alabama",45,21,1,25
"2914",1,2016-12-30,"Georgia","Texas Christian",31,23,1,25
"2915",1,2016-12-30,"Tennessee","Nebraska",38,24,1,25
"2916",1,2016-12-30,"Stanford (CA)","North Carolina",25,23,1,25
"2917",0,2016-12-30,"South Alabama","Air Force (CO)",21,45,1,25
"2918",1,2016-12-31,"Clemson (SC)","Ohio St.",31,0,1,25
"2919",1,2016-12-31,"Georgia Tech","Kentucky",33,18,1,25
"2920",0,2016-12-31,"Louisville (KY)","Louisiana St.",9,29,1,25
"2921",0,2016-12-31,"Ohio St.","Clemson (SC)",0,31,1,25
"2922",0,2016-12-31,"Washington","Alabama",7,24,1,25
"2923",1,2016-12-31,"Alabama","Washington",24,7,1,25
"2924",0,2016-12-31,"Kentucky","Georgia Tech",18,33,1,25
"2925",1,2016-12-31,"Louisiana St.","Louisville (KY)",29,9,1,25
